Accident_Index,Accident_Severity
2016460139616,3
2016460139626,3
2016460139645,3
2016460139656,3
2016460139658,2
2016460139665,2
2016460139670,3
2016460139692,2
2016460139694,3
2016460139769,3
2016460139865,3
2016460139880,3
2016460139890,2
2016460139902,3
2016460139909,3
2016460139927,3
2016460139935,3
2016460139960,3
2016460139972,2
2016460139986,2
2016460140008,3
2016460140031,3
2016460140106,3
2016460140132,3
2016460140188,3
2016460140239,1
2016460140254,2
2016460140609,3
2016460140611,3
2016460140621,3
2016460140642,3
2016460140658,3
2016460140708,3
2016460140710,3
2016460140740,3
2016460140741,3
2016460140748,2
2016460140750,3
2016460140769,3
2016460140770,3
2016460140771,2
2016460140818,3
2016460140825,3
2016460140835,3
2016460140849,3
2016460140922,3
2016460140931,3
2016460140941,3
2016460140985,3
2016460141013,3
2016460141016,3
2016460141023,3
2016460141032,3
2016460141054,3
2016460141057,3
2016460141060,3
2016460141069,3
2016460141157,3
2016460141287,3
2016460141289,3
2016460141299,3
2016460141324,3
2016460141369,3
2016460141435,3
2016460141491,3
2016460141493,3
2016460141551,3
2016460141554,2
2016460141556,2
2016460141600,3
2016460141601,3
2016460141611,2
2016460141622,3
2016460141669,2
2016460141675,3
2016460141705,3
2016460141717,3
2016460141742,2
2016460141746,2
2016460141753,3
2016460141798,3
2016460141809,3
2016460141831,2
2016460141841,3
2016460141845,2
2016460141876,2
2016460141940,3
2016460141960,3
2016460141968,2
2016460141977,3
2016460141979,2
2016460141987,2
2016460141994,2
2016460142027,3
2016460142045,3
2016460142063,2
2016460142075,3
2016460142128,3
2016460142183,3
2016460142236,3
2016460142246,2
2016460142276,3
2016460142343,3
2016460142348,3
2016460142367,3
2016460142378,3
2016460142412,3
2016460142489,2
2016460142526,3
2016460142586,3
2016460142592,3
2016460142610,3
2016460142640,3
2016460142674,3
2016460142678,3
2016460142688,3
2016460142692,2
2016460142711,3
2016460142718,3
2016460142723,2
2016460142732,3
2016460142750,2
2016460142751,3
2016460142797,3
2016460142802,3
2016460142823,3
2016460142851,2
2016460142860,3
2016460142861,3
2016460142864,3
2016460142896,2
2016460142961,3
2016460143187,3
2016460143213,3
2016460143215,3
2016460143227,3
2016460143271,3
2016460143331,3
2016460143337,3
2016460143338,3
2016460143342,3
2016460143357,3
2016460143367,3
2016460143513,3
2016460143549,3
2016460143625,3
2016460143648,3
2016460143651,3
2016460143700,3
2016460143711,2
2016460143785,3
2016460143829,3
2016460143965,3
2016460144002,3
2016460144003,3
2016460144085,3
2016460144088,3
2016460144093,3
2016460144124,3
2016460144127,3
2016460144142,3
2016460144147,3
2016460144150,3
2016460144152,3
2016460144153,3
2016460144180,3
2016460144192,2
2016460144202,3
2016460144206,3
2016460144244,2
2016460144275,3
2016460144387,3
2016460144389,3
2016460144450,3
2016460144486,3
2016460144502,3
2016460144535,2
2016460144538,3
2016460144539,3
2016460144565,3
2016460144676,3
2016460144858,3
2016460144861,3
2016460144865,3
2016460144903,3
2016460144917,3
2016460144990,3
2016460144993,3
2016460145027,3
2016460145050,3
2016460145090,3
2016460145155,3
2016460145180,3
2016460145398,2
2016460145418,3
2016460145422,3
2016460145435,3
2016460145448,3
2016460145484,3
2016460145500,3
2016460145507,3
2016460145508,3
2016460145540,3
2016460145624,3
2016460145647,2
2016460145659,3
2016460145689,2
2016460145789,3
2016460145800,2
2016460145808,3
2016460145858,3
2016460145937,3
2016460146002,3
2016460146011,3
2016460146013,3
2016460146026,3
2016460146052,3
2016460146097,3
2016460146221,3
2016460146320,3
2016460146430,3
2016460146588,2
2016460146611,3
2016460146654,2
2016460146657,3
2016460146680,3
2016460146694,3
2016460146707,2
2016460146722,2
2016460146752,3
2016460146753,3
2016460146768,3
2016460146812,3
2016460146866,2
2016460146871,3
2016460146898,3
2016460146911,3
2016460147190,3
2016460147437,3
2016460147484,3
2016460147557,2
2016460148291,3
2016460148886,3
2016460148952,3
2016460149307,3
2016460149393,3
2016460149425,3
2016460149433,3
2016460149465,3
2016460149731,2
2016460150498,3
2016460150698,2
2016460150922,3
2016460151716,2
2016460151831,3
2016460151893,3
2016460152191,3
2016460152923,3
2016460153507,3
2016460153669,2
2016460153682,3
2016460153891,2
2016460154791,3
2016460156171,2
2016460157046,3
2016460157558,3
2016460158069,3
2016460158862,3
2016460159937,3
2016460160420,3
2016460160491,2
2016460161226,2
2016460166507,2
2016460167026,3
2016460167729,3
2016460171132,3
2016460172590,3
2016460175892,3
2016460176063,2
2016460176524,3
2016460179827,3
2016460180874,3
2016460265399,1
2016460265414,3
2016460265421,3
2016460265432,2
2016460265435,3
2016460265440,3
2016460265445,2
2016460265450,3
2016460265455,1
2016460265469,3
2016460265475,3
2016460265476,3
2016460265491,2
2016460265496,2
2016460265498,2
2016460265500,3
2016460265511,3
2016460265516,3
2016460265539,3
2016460265550,3
2016460265554,3
2016460265556,3
2016460265561,3
2016460265562,2
2016460265563,3
2016460265564,3
2016460265565,2
2016460265568,3
2016460265569,2
2016460265570,3
2016460265572,3
2016460265578,3
2016460265583,3
2016460265587,3
2016460265588,3
2016460265590,2
2016460265591,3
2016460265592,3
2016460265595,3
2016460265598,3
2016460265600,3
2016460265602,3
2016460265604,3
2016460265606,3
2016460265611,3
2016460265614,1
2016460265618,3
2016460265626,3
2016460265632,3
2016460265635,3
2016460265637,3
2016460265641,3
2016460265644,3
2016460265645,3
2016460265646,2
2016460265647,3
2016460265648,3
2016460265651,3
2016460265652,2
2016460265658,3
2016460265662,3
2016460265667,3
2016460265672,3
2016460265673,2
2016460265678,3
2016460265682,3
2016460265683,3
2016460265684,3
2016460265685,3
2016460265686,2
2016460265687,3
2016460265695,3
2016460265697,3
2016460265701,1
2016460265703,3
2016460265706,3
2016460265707,3
2016460265708,3
2016460265716,3
2016460265747,3
2016460265749,2
2016460265761,3
2016460265771,3
2016460265773,3
2016460265774,2
2016460265776,3
2016460265780,3
2016460265782,3
2016460265783,3
2016460265784,3
2016460265786,2
2016460265787,3
2016460265788,3
2016460265790,3
2016460265798,3
2016460265799,3
2016460265803,3
2016460265805,3
2016460265808,3
2016460265809,2
2016460265810,3
2016460265812,3
2016460265819,2
2016460265825,3
2016460265826,3
2016460265828,3
2016460265837,3
2016460265838,3
2016460265840,2
2016460265841,3
2016460265843,3
2016460265844,3
2016460265845,3
2016460265846,3
2016460265847,3
2016460265851,3
2016460265853,3
2016460265854,2
2016460265856,3
2016460265859,3
2016460265862,3
2016460265863,3
2016460265864,1
2016460265868,3
2016460265869,2
2016460265872,3
2016460265873,3
2016460265880,3
2016460265881,3
2016460265886,3
2016460265887,2
2016460265888,3
2016460265889,3
2016460265890,3
2016460265891,3
2016460265892,3
2016460265894,3
2016460265896,2
2016460265897,3
2016460265903,3
2016460265905,3
2016460265906,3
2016460265909,3
2016460265910,3
2016460265913,3
2016460265918,3
2016460265923,2
2016460265924,3
2016460265928,3
2016460265930,2
2016460265932,3
2016460265934,3
2016460265935,3
2016460265937,2
2016460265938,2
2016460265947,3
2016460265969,3
2016460265971,3
2016460265973,3
2016460265980,3
2016460265983,3
2016460265984,3
2016460265987,3
2016460266003,3
2016460266006,3
2016460266008,3
2016460266010,3
2016460266016,3
2016460266017,3
2016460266018,3
2016460266020,3
2016460266026,3
2016460266027,2
2016460266028,3
2016460266029,3
2016460266030,3
2016460266034,2
2016460266035,3
2016460266036,3
2016460266038,3
2016460266040,3
2016460266042,2
2016460266050,2
2016460266055,3
2016460266056,3
2016460266057,3
2016460266059,3
2016460266060,2
2016460266061,3
2016460266062,3
2016460266063,3
2016460266065,3
2016460266068,3
2016460266069,3
2016460266071,3
2016460266077,3
2016460266079,3
2016460266090,3
2016460266091,3
2016460266092,3
2016460266093,3
2016460266095,2
2016460266099,3
2016460266100,3
2016460266103,3
2016460266104,3
2016460266106,3
2016460266107,2
2016460266108,3
2016460266111,2
2016460266127,3
2016460266128,3
2016460266129,3
2016460266130,3
2016460266148,3
2016460266149,3
2016460266150,3
2016460266152,3
2016460266167,3
201646T046125,3
201646T050416,3
2016471600009,3
2016471600013,2
2016471600027,3
2016471600031,2
2016471600034,3
2016471600037,2
2016471600038,3
2016471600040,3
2016471600046,3
2016471600047,3
2016471600061,3
2016471600063,3
2016471600064,3
2016471600066,3
2016471600075,3
2016471600076,2
2016471600077,3
2016471600078,3
2016471600081,3
2016471600083,3
2016471600086,3
2016471600087,3
2016471600089,3
2016471600091,3
2016471600096,3
2016471600097,2
2016471600098,3
2016471600099,3
2016471600101,3
2016471600102,3
2016471600104,2
2016471600106,3
2016471600108,2
2016471600109,2
2016471600110,2
2016471600111,3
2016471600112,2
2016471600113,3
2016471600114,3
2016471600116,3
2016471600119,3
2016471600121,3
2016471600125,3
2016471600129,3
2016471600130,3
2016471600131,3
2016471600132,3
2016471600135,3
2016471600136,3
2016471600137,2
2016471600140,3
2016471600143,3
2016471600144,3
2016471600146,3
2016471600147,3
2016471600148,2
2016471600153,3
2016471600155,2
2016471600156,3
2016471600157,3
2016471600159,3
2016471600161,2
2016471600164,3
2016471600166,2
2016471600168,3
2016471600169,3
2016471600170,3
2016471600172,2
2016471600173,1
2016471600177,2
2016471600184,2
2016471600185,3
2016471600186,3
2016471600187,3
2016471600189,3
2016471600192,2
2016471600194,3
2016471600195,3
2016471600198,3
2016471600200,2
2016471600201,2
2016471600206,3
2016471600207,3
2016471600208,3
2016471600209,3
2016471600211,3
2016471600212,3
2016471600213,3
2016471600214,3
2016471600216,3
2016471600217,3
2016471600218,2
2016471600219,3
2016471600220,3
2016471600221,3
2016471600223,3
2016471600224,3
2016471600225,3
2016471600226,3
2016471600227,1
2016471600229,3
2016471600230,3
2016471600237,3
2016471600240,3
2016471600244,3
2016471600248,2
2016471600249,3
2016471600250,3
2016471600253,3
2016471600256,3
2016471600258,3
2016471600259,3
2016471600262,3
2016471600264,3
2016471600266,3
2016471600268,3
2016471600271,3
2016471600272,3
2016471600273,3
2016471600274,3
2016471600276,3
2016471600277,2
2016471600278,3
2016471600282,1
2016471600283,2
2016471600284,3
2016471600289,3
2016471600292,2
2016471600293,2
2016471600294,3
2016471600298,3
2016471600299,3
2016471600304,3
2016471600305,3
2016471600307,2
2016471600308,3
2016471600309,3
2016471600311,3
2016471600312,2
2016471600313,3
2016471600314,3
2016471600316,3
2016471600318,3
2016471600319,3
2016471600321,2
2016471600322,2
2016471600323,3
2016471600324,3
2016471600325,3
2016471600326,3
2016471600327,3
2016471600328,3
2016471600329,3
2016471600333,3
2016471600334,3
2016471600336,3
2016471600337,3
2016471600339,3
2016471600340,3
2016471600341,3
2016471600342,3
2016471600345,2
2016471600346,3
2016471600354,3
2016471600357,3
2016471600358,3
2016471600361,3
2016471600364,3
2016471600365,3
2016471600366,2
2016471600367,3
2016471600369,3
2016471600370,2
2016471600371,3
2016471600372,2
2016471600373,2
2016471600376,3
2016471600377,2
2016471600380,3
2016471600384,2
2016471600386,3
2016471600387,3
2016471600388,2
2016471600390,3
2016471600392,3
2016471600393,2
2016471600394,3
2016471600395,3
2016471600396,3
2016471600397,3
2016471600402,1
2016471600403,2
2016471600404,3
2016471600407,3
2016471600408,3
2016471600410,2
2016471600416,2
2016471600417,3
2016471600419,3
2016471600420,3
2016471600421,3
2016471600423,2
2016471600425,3
2016471600427,3
2016471600429,3
2016471600431,3
2016471600434,3
2016471600436,3
2016471600438,3
2016471600440,3
2016471600443,3
2016471600444,3
2016471600445,3
2016471600450,3
2016471600451,3
2016471600452,3
2016471600453,3
2016471600455,3
2016471600457,3
2016471600458,2
2016471600460,2
2016471600462,3
2016471600463,3
2016471600466,3
2016471600473,3
2016471600474,3
2016471600475,3
2016471600477,3
2016471600479,2
2016471600480,3
2016471600481,3
2016471600484,2
2016471600488,3
2016471600489,3
2016471600490,3
2016471600492,2
2016471600495,3
2016471600496,2
2016471600497,3
2016471600498,3
2016471600499,2
2016471600502,3
2016471600503,2
2016471600504,3
2016471600506,3
2016471600507,3
2016471600508,3
2016471600509,3
2016471600510,3
2016471600511,2
2016471600513,3
2016471600515,3
2016471600516,3
2016471600517,2
2016471600518,3
2016471600521,3
2016471600522,3
2016471600523,3
2016471600524,3
2016471600525,3
2016471600526,3
2016471600527,3
2016471600534,3
2016471600535,3
2016471600536,3
2016471600538,2
2016471600539,3
2016471600542,3
2016471600543,3
2016471600544,3
2016471600545,3
2016471600546,3
2016471600547,3
2016471600549,3
2016471600553,3
2016471600555,3
2016471600556,2
2016471600557,3
2016471600559,3
2016471600561,2
2016471600564,3
2016471600566,3
2016471600569,2
2016471600577,3
2016471600578,3
2016471600580,3
2016471600581,3
2016471600582,3
2016471600583,3
2016471600584,3
2016471600586,3
2016471600587,3
2016471600588,3
2016471600589,3
2016471600590,3
2016471600591,3
2016471600593,3
2016471600594,3
2016471600595,3
2016471600596,3
2016471600597,3
2016471600598,3
2016471600599,2
2016471600600,3
2016471600601,2
2016471600602,3
2016471600604,2
2016471600605,3
2016471600607,3
2016471600608,2
2016471600613,3
2016471600614,3
2016471600615,3
2016471600619,3
2016471600621,3
2016471600625,3
2016471600626,3
2016471600627,3
2016471600628,3
2016471600630,2
2016471600635,3
2016471600636,3
2016471600637,2
2016471600639,2
2016471600642,3
2016471600643,3
2016471600644,2
2016471600645,3
2016471600652,3
2016471600654,3
2016471600657,3
2016471600658,3
2016471600659,3
2016471600660,3
2016471600661,3
2016471600663,3
2016471600664,3
2016471600665,3
2016471600668,2
2016471600674,3
2016471600677,3
2016471600678,2
2016471600683,3
2016471600684,3
2016471600685,3
2016471600687,2
2016471600688,3
2016471600691,2
2016471600692,3
2016471600694,3
2016471600695,3
2016471600696,3
2016471600699,3
2016471600701,3
2016471600703,2
2016471600705,3
2016471600707,3
2016471600710,3
2016471600713,2
2016471600714,3
2016471600715,3
2016471600716,3
2016471600717,3
2016471600718,2
2016471600719,2
2016471600721,3
2016471600724,2
2016471600726,1
2016471600727,3
2016471600729,2
2016471600730,3
2016471600731,3
2016471600732,2
2016471600733,3
2016471600738,3
2016471600739,3
2016471600740,2
2016471600742,2
2016471600743,3
2016471600744,3
2016471600745,2
2016471600746,3
2016471600747,3
2016471600750,3
2016471600751,3
2016471600755,2
2016471600756,3
2016471600758,3
2016471600760,2
2016471600761,3
2016471600762,3
2016471600763,2
2016471600765,3
2016471600766,3
2016471600773,3
2016471600775,3
2016471600777,3
2016471600778,3
2016471600781,3
2016471600782,2
2016471600784,2
2016471600785,3
2016471600786,3
2016471600787,3
2016471600790,3
2016471600792,1
2016471600795,3
2016471600804,2
2016471600805,3
2016471600809,3
2016471600810,3
2016471600812,3
2016471600815,2
2016471600819,2
2016471600821,3
2016471600828,3
2016471600829,3
2016471600830,3
2016471600831,3
2016471600832,3
2016471600837,3
2016471600838,3
2016471600840,3
2016471600842,3
2016471600844,3
2016471600846,3
2016471600848,3
2016471600849,3
2016471600850,2
2016471600852,3
2016471600855,3
2016471600857,3
2016471600862,3
2016471600866,3
2016471600867,3
2016471600869,3
2016471600871,3
2016471600874,3
2016471600875,3
2016471600876,3
2016471600879,3
2016471600881,3
2016471600882,3
2016471600883,2
2016471600885,3
2016471600886,2
2016471600887,3
2016471600888,3
2016471600889,2
2016471600890,3
2016471600894,3
2016471600895,2
2016471600897,3
2016471600899,3
2016471600900,3
2016471600904,3
2016471600906,3
2016471600907,3
2016471600910,3
2016471600914,3
2016471600915,3
2016471600920,3
2016471600921,3
2016471600922,1
2016471600923,3
2016471600926,2
2016471600927,3
2016471600930,3
2016471600932,2
2016471600933,2
2016471600934,2
2016471600935,3
2016471600936,3
2016471600937,2
2016471600938,3
2016471600940,3
2016471600941,2
2016471600944,3
2016471600946,3
2016471600948,2
2016471600950,3
2016471600953,3
2016471600955,3
2016471600956,3
2016471600959,3
2016471600961,3
2016471600963,3
2016471600965,3
2016471600970,3
2016471600972,3
2016471600973,3
2016471600974,2
2016471600976,3
2016471600979,2
2016471600980,3
2016471600981,3
2016471600984,3
2016471600985,3
2016471600986,3
2016471600988,3
2016471600991,3
2016471600992,3
2016471600994,2
2016471600995,2
2016471600996,3
2016471600997,3
2016471600998,3
2016471601000,3
2016471601001,3
2016471601002,3
2016471601003,3
2016471601004,3
2016471601007,2
2016471601012,3
2016471601013,3
2016471601014,3
2016471601015,3
2016471601017,3
2016471601019,2
2016471601020,3
2016471601021,2
2016471601024,2
2016471601026,3
2016471601027,3
2016471601028,3
2016471601031,3
2016471601032,2
2016471601033,3
2016471601034,3
2016471601035,2
2016471601040,2
2016471601042,3
2016471601045,3
2016471601047,3
2016471601048,2
2016471601050,3
2016471601051,3
2016471601052,3
2016471601055,2
2016471601057,1
2016471601059,3
2016471601060,3
2016471601063,3
2016471601064,2
2016471601065,3
2016471601066,3
2016471601067,3
2016471601071,3
2016471601074,3
2016471601077,2
2016471601084,3
2016471601086,3
2016471601087,3
2016471601088,3
2016471601092,2
2016471601093,3
2016471601094,3
2016471601095,3
2016471601098,2
2016471601103,3
2016471601104,3
2016471601105,3
2016471601114,3
2016471601116,2
2016471601117,3
2016471601124,3
2016471601126,3
2016471601127,3
2016471601128,2
2016471601129,3
2016471601130,3
2016471601131,2
2016471601134,3
2016471601136,3
2016471601137,3
2016471601141,3
2016471601142,3
2016471601145,3
2016471601148,3
2016471601152,3
2016471601153,3
2016471601154,3
2016471601155,2
2016471601156,2
2016471601157,3
2016471601158,3
2016471601164,3
2016471601165,3
2016471601166,3
2016471601168,3
2016471601169,3
2016471601170,3
2016471601171,3
2016471601173,3
2016471601174,3
2016471601175,2
2016471601176,2
2016471601177,3
2016471601179,3
2016471601180,2
2016471601182,2
2016471601183,3
2016471601184,3
2016471601188,3
2016471601193,3
2016471601195,3
2016471601197,3
2016471601199,3
2016471601201,3
2016471601202,3
2016471601205,3
2016471601207,2
2016471601208,3
2016471601211,3
2016471601214,2
2016471601215,3
2016471601219,3
2016471601222,2
2016471601227,2
2016471601229,3
2016471601230,3
2016471601231,3
2016471601233,2
2016471601234,3
2016471601236,3
2016471601237,3
2016471601238,3
2016471601239,2
2016471601241,2
2016471601242,3
2016471601244,3
2016471601245,3
2016471601247,3
2016471601248,3
2016471601249,3
2016471601257,3
2016471601263,3
2016471601266,3
2016471601267,2
2016471601268,3
2016471601269,3
2016471601270,3
2016471601273,3
2016471601274,3
2016471601276,3
2016471601278,3
2016471601279,3
2016471601280,3
2016471601281,2
2016471601283,3
2016471601288,3
2016471601289,3
2016471601290,3
2016471601291,3
2016471601292,3
2016471601293,3
2016471601294,3
2016471601296,2
2016471601297,3
2016471601298,3
2016471601300,3
2016471601301,3
2016471601302,3
2016471601303,3
2016471601304,3
2016471601309,3
2016471601312,3
2016471601314,3
2016471601316,3
2016471601317,3
2016471601318,3
2016471601319,3
2016471601320,3
2016471601322,3
2016471601325,3
2016471601328,3
2016471601329,2
2016471601330,2
2016471601332,2
2016471601333,3
2016471601334,3
2016471601338,3
2016471601341,3
2016471601342,3
2016471601345,3
2016471601346,3
2016471601349,2
2016471601350,3
2016471601352,3
2016471601353,2
2016471601354,2
2016471601356,3
2016471601358,2
2016471601359,3
2016471601360,3
2016471601362,2
2016471601363,3
2016471601364,2
2016471601365,3
2016471601366,3
2016471601367,2
2016471601369,2
2016471601370,3
2016471601373,3
2016471601374,3
2016471601375,3
2016471601385,2
2016471601386,3
2016471601387,2
2016471601389,3
2016471601390,3
2016471601391,3
2016471601394,3
2016471601395,3
2016471601396,3
2016471601397,2
2016471601398,3
2016471601399,3
2016471601400,2
2016471601402,3
2016471601405,2
2016471601408,2
2016471601410,2
2016471601411,3
2016471601412,3
2016471601414,3
2016471601416,3
2016471601422,3
2016471601423,3
2016471601424,3
2016471601425,3
2016471601427,3
2016471601429,3
2016471601430,3
2016471601431,3
2016471601434,3
2016471601437,3
2016471601438,3
2016471601439,3
2016471601440,2
2016471601441,3
2016471601443,2
2016471601444,3
2016471601447,3
2016471601448,3
2016471601449,3
2016471601451,3
2016471601453,2
2016471601455,2
2016471601456,3
2016471601460,3
2016471601461,3
2016471601463,3
2016471601464,3
2016471601466,3
2016471601467,2
2016471601468,2
2016471601469,2
2016471601470,3
2016471601475,3
2016471601476,1
2016471601478,3
2016471601481,3
2016471601484,3
2016471601485,3
2016471601487,3
2016471601488,2
2016471601489,3
2016471601490,2
2016471601494,3
2016471601496,3
2016471601498,3
2016471601499,3
2016471601502,3
2016471601508,3
2016471601511,3
2016471601514,2
2016471601515,3
2016471601517,3
2016471601518,2
2016471601521,3
2016471601522,3
2016471601525,3
2016471601527,2
2016471601529,3
2016471601534,3
2016471601540,3
2016471601541,3
2016471601542,3
2016471601543,2
2016471601545,3
2016471601546,2
2016471601549,3
2016471601550,3
2016471601554,3
2016471601555,3
2016471601556,3
2016471601558,3
2016471601559,3
2016471601561,3
2016471601563,3
2016471601564,3
2016471601567,2
2016471601568,3
2016471601570,3
2016471601572,3
2016471601573,3
2016471601576,3
2016471601577,3
2016471601578,3
2016471601579,3
2016471601580,3
2016471601581,3
2016471601582,3
2016471601583,2
2016471601584,3
2016471601590,3
2016471601591,3
2016471601593,3
2016471601595,3
2016471601596,2
2016471601598,3
2016471601601,3
2016471601602,2
2016471601603,3
2016471601604,3
2016471601605,2
2016471601611,3
2016471601613,3
2016471601614,3
2016471601616,2
2016471601617,2
2016471601619,3
2016471601623,3
2016471601624,3
2016471601627,2
2016471601630,3
2016471601633,2
2016471601636,3
2016471601637,3
2016471601641,3
2016471601642,3
2016471601643,2
2016471601648,2
2016471601649,3
2016471601650,3
2016471601653,2
2016471601655,3
2016471601656,3
2016471601658,3
2016471601660,3
2016471601664,3
2016471601665,3
2016471601666,3
2016471601667,3
2016471601668,3
2016471601670,3
2016471601671,3
2016471601673,3
2016471601674,3
2016471601675,3
2016471601677,3
2016471601678,3
2016471601680,3
2016471601682,2
2016471601684,2
2016471601688,2
2016471601691,3
2016471601693,3
2016471601694,3
2016471601697,3
2016471601699,3
2016471601702,3
2016471601703,2
2016471601704,3
2016471601706,3
2016471601707,3
2016471601708,3
2016471601709,3
2016471601710,3
2016471601712,3
2016471601714,3
2016471601715,3
2016471601719,3
2016471601724,3
2016471601726,3
2016471601727,2
2016471601729,3
2016471601730,3
2016471601731,3
2016471601735,3
2016471601736,3
2016471601737,3
2016471601738,2
2016471601740,3
2016471601741,3
2016471601742,3
2016471601744,3
2016471601746,3
2016471601747,2
2016471601748,2
2016471601749,3
2016471601750,3
2016471601751,3
2016471601752,3
2016471601753,2
2016471601758,2
2016471601759,3
2016471601760,3
2016471601761,2
2016471601763,3
2016471601764,3
2016471601765,3
2016471601766,3
2016471601768,3
2016471601769,1
2016471601771,3
2016471601773,3
2016471601776,3
2016471601779,2
2016471601781,3
2016471601783,3
2016471601784,3
2016471601785,3
2016471601786,2
2016471601787,2
2016471601789,3
2016471601790,3
2016471601792,3
2016471601794,3
2016471601797,3
2016471601801,3
2016471601802,3
2016471601805,3
2016471601809,3
2016471601812,3
2016471601813,3
2016471601814,3
2016471601817,3
2016471601819,3
2016471601820,3
2016471601824,3
2016471601825,3
2016471601828,3
2016471601829,3
2016471601830,3
2016471601831,3
2016471601835,3
2016471601837,3
2016471601840,3
2016471601841,3
2016471601843,3
2016471601845,3
2016471601848,2
2016471601853,3
2016471601856,3
2016471601857,3
2016471601858,2
2016471601859,3
2016471601861,2
2016471601864,3
2016471601869,2
2016471601871,3
2016471601872,2
2016471601874,3
2016471601875,3
2016471601876,2
2016471601879,3
2016471601881,3
2016471601883,3
2016471601886,3
2016471601887,3
2016471601888,3
2016471601890,3
2016471601891,3
2016471601893,3
2016471601896,3
2016471601897,3
2016471601898,3
2016471601899,2
2016471601900,3
2016471601901,3
2016471601903,2
2016471601904,3
2016471601906,3
2016471601908,3
2016471601910,3
2016471601912,3
2016471601913,3
2016471601919,3
2016471601920,3
2016471601924,2
2016471601934,3
2016471601937,3
2016471601939,3
2016471601941,3
2016471601942,2
2016471601944,3
2016471601947,3
2016471601950,2
2016471601951,3
2016471601952,3
2016471601953,1
2016471601954,2
2016471601955,3
2016471601956,3
2016471601957,3
2016471601958,3
2016471601959,3
2016471601961,3
2016471601962,3
2016471601964,3
2016471601967,3
2016471601968,2
2016471601977,3
2016471601978,3
2016471601980,3
2016471601981,3
2016471601985,3
2016471601986,3
2016471601989,3
2016471601990,2
2016471601992,3
2016471601994,2
2016471601995,3
2016471601998,2
2016471601999,2
2016471602001,3
2016471602002,3
2016471602004,3
2016471602005,2
2016471602007,3
2016471602010,2
2016471602011,3
2016471602012,2
2016471602014,2
2016471602016,3
2016471602017,2
2016471602018,3
2016471602024,3
2016471602025,3
2016471602026,3
2016471602028,3
2016471602030,3
2016471602031,3
2016471602036,3
2016471602038,3
2016471602039,3
2016471602042,3
2016471602045,3
2016471602046,3
2016471602048,2
2016471602050,3
2016471602051,2
2016471602052,3
2016471602057,3
2016471602058,3
2016471602060,3
2016471602062,3
2016471602065,1
2016471602066,3
2016471602068,2
2016471602069,3
2016471602070,3
2016471602072,2
2016471602073,2
2016471602074,3
2016471602076,3
2016471602077,2
2016471602078,3
2016471602081,3
2016471602085,3
2016471602087,3
2016471602088,3
2016471602089,3
2016471602093,3
2016471602096,3
2016471602097,3
2016471602098,2
2016471602099,3
2016471602100,3
2016471602101,3
2016471602103,3
2016471602108,3
2016471602109,3
2016471602112,3
2016471602113,3
2016471602116,3
2016471602117,2
2016471602118,2
2016471602119,3
2016471602120,3
2016471602121,3
2016471602122,3
2016471602123,3
2016471602124,2
2016471602125,3
2016471602126,3
2016471602129,3
2016471602136,3
2016471602144,2
2016471602146,3
2016471602147,3
2016471602150,3
2016471602152,3
2016471602153,3
2016471602154,3
2016471602155,3
2016471602157,3
2016471602159,3
2016471602160,2
2016471602161,3
2016471602162,3
2016471602163,3
2016471602164,3
2016471602165,2
2016471602166,3
2016471602167,2
2016471602169,2
2016471602171,2
2016471602173,3
2016471602178,3
2016471602179,3
2016471602181,2
2016471602182,3
2016471602186,2
2016471602190,3
2016471602194,3
2016471602195,3
2016471602196,2
2016471602197,3
2016471602198,3
2016471602199,2
2016471602209,3
2016471602211,3
2016471602217,3
2016471602218,3
2016471602219,3
2016471602221,2
2016471602222,3
2016471602224,3
2016471602225,3
2016471602228,3
2016471602229,3
2016471602230,2
2016471602231,3
2016471602232,3
2016471602234,3
2016471602235,2
2016471602239,3
2016471602243,3
2016471602246,3
2016471602248,3
2016471602250,3
2016471602251,3
2016471602254,3
2016471602255,2
2016471602256,3
2016471602258,3
2016471602260,3
2016471602261,3
2016471602265,3
2016471602266,3
2016471602268,2
2016471602269,3
2016471602270,3
2016471602271,2
2016471602273,2
2016471602275,2
2016471602276,2
2016471602279,3
2016471602281,3
2016471602282,3
2016471602283,3
2016471602284,3
2016471602285,3
2016471602286,3
2016471602289,2
2016471602290,3
2016471602294,3
2016471602300,3
2016471602302,3
2016471602303,2
2016471602305,3
2016471602308,3
2016471602314,2
2016471602315,3
2016471602316,3
2016471602317,3
2016471602319,3
2016471602321,3
2016471602323,3
2016471602324,3
2016471602325,3
2016471602329,3
2016471602330,3
2016471602334,3
2016471602336,2
2016471602338,3
2016471602340,3
2016471602342,3
2016471602345,3
2016471602346,3
2016471602350,1
2016471602351,3
2016471602355,2
2016471602356,3
2016471602357,3
2016471602358,3
2016471602359,3
2016471602364,2
2016471602365,3
2016471602366,3
2016471602369,2
2016471602370,3
2016471602371,3
2016471602372,2
2016471602374,2
2016471602375,3
2016471602376,2
2016471602377,3
2016471602381,3
2016471602382,2
2016471602385,3
2016471602386,3
2016471602387,2
2016471602388,2
2016471602390,2
2016471602391,3
2016471602393,3
2016471602394,3
2016471602395,2
2016471602398,3
2016471602403,3
2016471602404,3
2016471602405,2
2016471602406,3
2016471602412,3
2016471602413,3
2016471602414,3
2016471602423,3
2016471602425,3
2016471602426,2
2016471602427,2
2016471602428,3
